# Gene Family	5492_S3_Abundance-CPM	5501_S5_Abundance-CPM
UniRef90_A0A031FRX7	0	1.70888
UniRef90_A0A031FRX9	0.557777	1.73504
UniRef90_A0A031FS37	0.660865	2.15109
UniRef90_A0A031FSD1	0	2.07911
UniRef90_A0A031FSL7	0.877168	2.33159
UniRef90_A0A031FT04	0	0.414845
UniRef90_A0A031FT71	0	1.37174
UniRef90_A0A031FTB6	0	2.06631
UniRef90_A0A031FTF4	1.04203	1.93889
UniRef90_A0A031FTF5	0.608835	2.01558
UniRef90_A0A031FTF9	0.802559	2.16302
UniRef90_A0A031FTG9	0	1.56968
UniRef90_A0A031FTH8	0	1.18354
UniRef90_A0A031FTK4	1.18469	2.89739
UniRef90_A0A031FTL1	0.623976	2.00651
UniRef90_A0A031FTT4	0	0.944125
UniRef90_A0A031FTU9	0.0991368	0
UniRef90_A0A031FTV4	0.771386	1.19938
UniRef90_A0A031FTV6	1.21384	4.08029
UniRef90_A0A031FU41	0.809664	3.29996
UniRef90_A0A031FUF8	0	1.05483
UniRef90_A0A031FUP6	0.72398	2.76503
UniRef90_A0A031FVA8	0.472906	2.34885
UniRef90_A0A031FVC5	0.495322	0.629382
UniRef90_A0A031FVD6	0.532365	2.35396
UniRef90_A0A031FVE2	0.642123	1.7078
UniRef90_A0A031FVR7	0	0.771994
UniRef90_A0A031FVS4	0.586351	1.18374
UniRef90_A0A031FW12	0.774616	1.47252
UniRef90_A0A031FWK3	0.792182	2.84462
UniRef90_A0A031FWN7	0.666643	2.21902
UniRef90_A0A031FWP6	0.458517	2.65363
UniRef90_A0A031FWS3	0	1.14324
UniRef90_A0A031FWT3	0.557466	2.22907
UniRef90_A0A031FWU1	0.406122	1.65182
UniRef90_A0A031FXC9	0.990251	2.48453
UniRef90_A0A031FXK3	0.780371	2.75966
UniRef90_A0A031FXP9	0.584697	2.36428
UniRef90_A0A031FXS4	0.354497	0.788498
UniRef90_A0A031FXT5	0.749115	1.72999
UniRef90_A0A031FXU5	0.898329	2.56344
UniRef90_A0A031FXW1	0.509385	1.16232
UniRef90_A0A031FXZ0	0.52772	2.21284
UniRef90_A0A031FXZ5	0	1.21081
UniRef90_A0A031FY00	0.514686	0.904774
UniRef90_A0A031FY15	0.361849	1.53077
UniRef90_A0A031FY30	0.423555	1.33887
UniRef90_A0A031FY34	0.786511	2.41116
UniRef90_A0A031FY40	0.631359	2.34556
UniRef90_A0A031FY46	0	2.17836
UniRef90_A0A031FY47	0.889552	2.28327
UniRef90_A0A031FY90	0.347081	1.61925
UniRef90_A0A031FY99	0.556957	1.37143
UniRef90_A0A031FYB2	0	1.62655
UniRef90_A0A031FYV1	0	1.99037
UniRef90_A0A031FYV7	0.786507	2.10982
UniRef90_A0A031FZ11	0.352979	2.13093
UniRef90_A0A031FZ18	1.68585	1.78654
UniRef90_A0A031FZ23	0.6748	2.58518
UniRef90_A0A031FZ32	0.493592	1.3945
UniRef90_A0A031FZ39	0	1.76524
UniRef90_A0A031FZ78	1.16652	1.71247
UniRef90_A0A031FZB3	0.420365	1.23005
UniRef90_A0A031FZE8	0	0.95996
UniRef90_A0A031FZF1	0	1.49979
UniRef90_A0A031FZH0	0.724034	2.0827
UniRef90_A0A031FZI7	1.02229	2.09734
UniRef90_A0A031FZL3	0.937844	2.60051
UniRef90_A0A031FZQ5	0.679007	2.33549
UniRef90_A0A031FZT3	0	0.905849
UniRef90_A0A031FZW5	0.728614	2.16093
UniRef90_A0A031FZX1	1.39073	1.80684
UniRef90_A0A031FZX6	1.07372	2.26411
UniRef90_A0A031G021	0.587006	1.56393
UniRef90_A0A031G045	0.540031	1.9037
UniRef90_A0A031G050	0.738289	1.76566
UniRef90_A0A031G070	0.656313	1.3353
UniRef90_A0A031G0P1	0.517753	1.16408
